sgx,sgy,sgz
-5270.83,-1129.66,12737.0
-5145.34,-1129.66,12737.0
-5019.85,-1129.66,12737.0
-753.187,-1129.66,12737.0
-627.696,-1129.66,12737.0
-502.206,-1129.66,12737.0
-376.716,-1129.66,12737.0
-4894.36,-1004.17,12737.0
-4768.87,-1004.17,12737.0
-4643.38,-1004.17,12737.0
-4517.89,-1004.17,12737.0
-4392.4,-1004.17,12737.0
-4266.91,-1004.17,12737.0
-4141.42,-1004.17,12737.0
-1506.13,-1004.17,12737.0
-1380.64,-1004.17,12737.0
-1255.15,-1004.17,12737.0
-1129.66,-1004.17,12737.0
-1004.17,-1004.17,12737.0
-878.677,-1004.17,12737.0
-4015.93,-878.677,12737.0
-3890.44,-878.677,12737.0
-3764.95,-878.677,12737.0
-3639.46,-878.677,12737.0
-3513.97,-878.677,12737.0
-3388.48,-878.677,12737.0
-3262.99,-878.677,12737.0
-3137.5,-878.677,12737.0
-3012.01,-878.677,12737.0
-2886.52,-878.677,12737.0
-2761.03,-878.677,12737.0
-2635.54,-878.677,12737.0
-2510.05,-878.677,12737.0
-2384.56,-878.677,12737.0
-2259.07,-878.677,12737.0
-2133.58,-878.677,12737.0
-2008.09,-878.677,12737.0
-1882.6,-878.677,12737.0
-1757.11,-878.677,12737.0
-1631.62,-878.677,12737.0
-3890.44,-4957.11,12799.8
-3764.95,-4957.11,12799.8
-3639.46,-4957.11,12799.8
-3513.97,-4957.11,12799.8
-3388.48,-4957.11,12799.8
-3262.99,-4957.11,12799.8
-3137.5,-4957.11,12799.8
-3012.01,-4957.11,12799.8
-2886.52,-4957.11,12799.8
-2761.03,-4957.11,12799.8
-2635.54,-4957.11,12799.8
-2510.05,-4957.11,12799.8
-2384.56,-4957.11,12799.8
-2259.07,-4957.11,12799.8
-2133.58,-4957.11,12799.8
-2008.09,-4957.11,12799.8
-1882.6,-4957.11,12799.8
-1757.11,-4957.11,12799.8
-1631.62,-4957.11,12799.8
-1506.13,-4957.11,12799.8
-1380.64,-4957.11,12799.8
-4517.89,-4831.62,12799.8
-4392.4,-4831.62,12799.8
-4266.91,-4831.62,12799.8
-4141.42,-4831.62,12799.8
-4015.93,-4831.62,12799.8
-1255.15,-4831.62,12799.8
-1129.66,-4831.62,12799.8
-1004.17,-4831.62,12799.8
-878.677,-4831.62,12799.8
-5145.34,-4706.13,12799.8
-5019.85,-4706.13,12799.8
-4894.36,-4706.13,12799.8
-4768.87,-4706.13,12799.8
-4643.38,-4706.13,12799.8
-753.187,-4706.13,12799.8
-627.696,-4706.13,12799.8
-502.206,-4706.13,12799.8
-5647.3,-4580.64,12799.8
-5521.81,-4580.64,12799.8
-5396.32,-4580.64,12799.8
-5270.83,-4580.64,12799.8
-376.716,-4580.64,12799.8
-251.226,-4580.64,12799.8
-125.735,-4580.64,12799.8
-6023.77,-4455.15,12799.8
-5898.28,-4455.15,12799.8
-5772.79,-4455.15,12799.8
-0.245117,-4455.15,12799.8
125.245,-4455.15,12799.8
-6525.74,-4329.66,12799.8
-6400.25,-4329.66,12799.8
-6274.75,-4329.66,12799.8
-6149.26,-4329.66,12799.8
250.735,-4329.66,12799.8
376.226,-4329.66,12799.8
501.715,-4329.66,12799.8
-6902.21,-4204.17,12799.8
-6776.72,-4204.17,12799.8
-6651.23,-4204.17,12799.8
627.205,-4204.17,12799.8
-7404.17,-4078.68,12799.8
-7278.68,-4078.68,12799.8
-7153.19,-4078.68,12799.8
-7027.7,-4078.68,12799.8
752.695,-4078.68,12799.8
-7780.64,-3953.19,12799.8
-7655.15,-3953.19,12799.8
-7529.66,-3953.19,12799.8
878.186,-3953.19,12799.8
-8157.11,-3827.7,12799.8
-8031.62,-3827.7,12799.8
-7906.13,-3827.7,12799.8
-8408.09,-3702.21,12799.8
-8282.6,-3702.21,12799.8
1003.68,-3702.21,12799.8
1129.17,-3451.23,12799.8
-8408.09,-3074.75,12799.8
-8282.6,-2823.77,12799.8
-8157.11,-2698.28,12799.8
-8031.62,-2572.79,12799.8
-7906.13,-2447.3,12799.8
-7780.64,-2321.81,12799.8
-7655.15,-2196.32,12799.8
-7529.66,-2196.32,12799.8
-7404.17,-2070.83,12799.8
-7278.68,-1945.34,12799.8
-7153.19,-1945.34,12799.8
1129.17,-1945.34,12799.8
-7027.7,-1819.85,12799.8
-6902.21,-1819.85,12799.8
878.186,-1819.85,12799.8
1003.68,-1819.85,12799.8
-6776.72,-1694.36,12799.8
-6651.23,-1694.36,12799.8
752.695,-1694.36,12799.8
-6525.74,-1568.87,12799.8
-6400.25,-1568.87,12799.8
501.715,-1568.87,12799.8
627.205,-1568.87,12799.8
-6274.75,-1443.38,12799.8
-6149.26,-1443.38,12799.8
-6023.77,-1443.38,12799.8
125.245,-1443.38,12799.8
250.735,-1443.38,12799.8
376.226,-1443.38,12799.8
-5898.28,-1317.89,12799.8
-5772.79,-1317.89,12799.8
-5647.3,-1317.89,12799.8
-5521.81,-1317.89,12799.8
-251.226,-1317.89,12799.8
-125.735,-1317.89,12799.8
-0.245117,-1317.89,12799.8
-5396.32,-1192.4,12799.8
-5270.83,-1192.4,12799.8
-5145.34,-1192.4,12799.8
-5019.85,-1192.4,12799.8
-753.187,-1192.4,12799.8
-627.696,-1192.4,12799.8
-502.206,-1192.4,12799.8
-376.716,-1192.4,12799.8
-4894.36,-1066.91,12799.8
-4768.87,-1066.91,12799.8
-4643.38,-1066.91,12799.8
-4517.89,-1066.91,12799.8
-4392.4,-1066.91,12799.8
-4266.91,-1066.91,12799.8
-4141.42,-1066.91,12799.8
-1506.13,-1066.91,12799.8
-1380.64,-1066.91,12799.8
-1255.15,-1066.91,12799.8
-1129.66,-1066.91,12799.8
-1004.17,-1066.91,12799.8
-878.677,-1066.91,12799.8
-4015.93,-941.422,12799.8
-3890.44,-941.422,12799.8
-3764.95,-941.422,12799.8
-3639.46,-941.422,12799.8
-3513.97,-941.422,12799.8
-3388.48,-941.422,12799.8
-3262.99,-941.422,12799.8
-3137.5,-941.422,12799.8
-3012.01,-941.422,12799.8
-2886.52,-941.422,12799.8
-2761.03,-941.422,12799.8
-2635.54,-941.422,12799.8
-2510.05,-941.422,12799.8
-2384.56,-941.422,12799.8
-2259.07,-941.422,12799.8
-2133.58,-941.422,12799.8
-2008.09,-941.422,12799.8
-1882.6,-941.422,12799.8
-1757.11,-941.422,12799.8
-1631.62,-941.422,12799.8
-3953.19,-4894.36,12799.8
-1317.89,-4894.36,12799.8
-4580.64,-4768.87,12799.8
-815.932,-4768.87,12799.8
-5208.09,-4643.38,12799.8
-439.461,-4643.38,12799.8
-5710.05,-4517.89,12799.8
-62.9902,-4517.89,12799.8
-6086.52,-4392.4,12799.8
187.99,-4392.4,12799.8
-6588.48,-4266.91,12799.8
564.461,-4266.91,12799.8
-6964.95,-4141.42,12799.8
689.951,-4141.42,12799.8
-7466.91,-4015.93,12799.8
815.441,-4015.93,12799.8
-7843.38,-3890.44,12799.8
940.932,-3890.44,12799.8
-8219.85,-3764.95,12799.8
940.932,-3764.95,12799.8
-8470.83,-3639.46,12799.8
1066.42,-3639.46,12799.8
-8470.83,-3513.97,12799.8
1066.42,-3513.97,12799.8
-8470.83,-3388.48,12799.8
1191.91,-3388.48,12799.8
-8470.83,-3262.99,12799.8
1191.91,-3262.99,12799.8
-8470.83,-3137.5,12799.8
1191.91,-3137.5,12799.8
-8345.34,-3012.01,12799.8
1191.91,-3012.01,12799.8
-8345.34,-2886.52,12799.8
1191.91,-2886.52,12799.8
-8219.85,-2761.03,12799.8
1191.91,-2761.03,12799.8
-8094.36,-2635.54,12799.8
1191.91,-2635.54,12799.8
-7968.87,-2510.05,12799.8
1191.91,-2510.05,12799.8
-7843.38,-2384.56,12799.8
1191.91,-2384.56,12799.8
-7717.89,-2259.07,12799.8
1191.91,-2259.07,12799.8
-7466.91,-2133.58,12799.8
1191.91,-2133.58,12799.8
-7341.42,-2008.09,12799.8
1191.91,-2008.09,12799.8
-7090.44,-1882.6,12799.8
1066.42,-1882.6,12799.8
-6839.46,-1757.11,12799.8
815.441,-1757.11,12799.8
-6588.48,-1631.62,12799.8
689.951,-1631.62,12799.8
-6337.5,-1506.13,12799.8
438.971,-1506.13,12799.8
-5961.03,-1380.64,12799.8
62.5,-1380.64,12799.8
-5459.07,-1255.15,12799.8
-313.971,-1255.15,12799.8
-4957.11,-1129.66,12799.8
-815.932,-1129.66,12799.8
-4078.68,-1004.17,12799.8
-1568.87,-1004.17,12799.8
-3890.44,-4894.36,12862.5
-3764.95,-4894.36,12862.5
-3639.46,-4894.36,12862.5
-3513.97,-4894.36,12862.5
-3388.48,-4894.36,12862.5
-3262.99,-4894.36,12862.5
-3137.5,-4894.36,12862.5
-3012.01,-4894.36,12862.5
-2886.52,-4894.36,12862.5
-2761.03,-4894.36,12862.5
-2635.54,-4894.36,12862.5
-2510.05,-4894.36,12862.5
-2384.56,-4894.36,12862.5
-2259.07,-4894.36,12862.5
-2133.58,-4894.36,12862.5
-2008.09,-4894.36,12862.5
-1882.6,-4894.36,12862.5
-1757.11,-4894.36,12862.5
-1631.62,-4894.36,12862.5
-1506.13,-4894.36,12862.5
-1380.64,-4894.36,12862.5
-4517.89,-4768.87,12862.5
-4392.4,-4768.87,12862.5
-4266.91,-4768.87,12862.5
-4141.42,-4768.87,12862.5
-4015.93,-4768.87,12862.5
-3890.44,-4768.87,12862.5
-1506.13,-4768.87,12862.5
-1380.64,-4768.87,12862.5
-1255.15,-4768.87,12862.5
-1129.66,-4768.87,12862.5
-1004.17,-4768.87,12862.5
-878.677,-4768.87,12862.5
-5145.34,-4643.38,12862.5
-5019.85,-4643.38,12862.5
-4894.36,-4643.38,12862.5
-4768.87,-4643.38,12862.5
-4643.38,-4643.38,12862.5
-878.677,-4643.38,12862.5
-753.187,-4643.38,12862.5
-627.696,-4643.38,12862.5
-502.206,-4643.38,12862.5
-5647.3,-4517.89,12862.5
-5521.81,-4517.89,12862.5
-5396.32,-4517.89,12862.5
-5270.83,-4517.89,12862.5
-376.716,-4517.89,12862.5
-251.226,-4517.89,12862.5
-125.735,-4517.89,12862.5
-6023.77,-4392.4,12862.5
-5898.28,-4392.4,12862.5
-5772.79,-4392.4,12862.5
-125.735,-4392.4,12862.5
-0.245117,-4392.4,12862.5
125.245,-4392.4,12862.5
-6525.74,-4266.91,12862.5
-6400.25,-4266.91,12862.5
-6274.75,-4266.91,12862.5
-6149.26,-4266.91,12862.5
250.735,-4266.91,12862.5
376.226,-4266.91,12862.5
501.715,-4266.91,12862.5
-6902.21,-4141.42,12862.5
-6776.72,-4141.42,12862.5
-6651.23,-4141.42,12862.5
501.715,-4141.42,12862.5
627.205,-4141.42,12862.5
-7404.17,-4015.93,12862.5
-7278.68,-4015.93,12862.5
-7153.19,-4015.93,12862.5
-7027.7,-4015.93,12862.5
627.205,-4015.93,12862.5
752.695,-4015.93,12862.5
-7780.64,-3890.44,12862.5
-7655.15,-3890.44,12862.5
-7529.66,-3890.44,12862.5
752.695,-3890.44,12862.5
878.186,-3890.44,12862.5
-8157.11,-3764.95,12862.5
-8031.62,-3764.95,12862.5
-7906.13,-3764.95,12862.5
878.186,-3764.95,12862.5
-8408.09,-3639.46,12862.5
-8282.6,-3639.46,12862.5
1003.68,-3639.46,12862.5
-8408.09,-3513.97,12862.5
-8282.6,-3513.97,12862.5
1003.68,-3513.97,12862.5
-8408.09,-3388.48,12862.5
-8282.6,-3388.48,12862.5
1129.17,-3388.48,12862.5
-8408.09,-3262.99,12862.5
-8282.6,-3262.99,12862.5
1129.17,-3262.99,12862.5
-8408.09,-3137.5,12862.5
-8282.6,-3137.5,12862.5
1129.17,-3137.5,12862.5
-8282.6,-3012.01,12862.5
-8157.11,-3012.01,12862.5
1129.17,-3012.01,12862.5
-8282.6,-2886.52,12862.5
-8157.11,-2886.52,12862.5
1129.17,-2886.52,12862.5
-8157.11,-2761.03,12862.5
-8031.62,-2761.03,12862.5
1129.17,-2761.03,12862.5
-8031.62,-2635.54,12862.5
-7906.13,-2635.54,12862.5
1129.17,-2635.54,12862.5
-7906.13,-2510.05,12862.5
-7780.64,-2510.05,12862.5
1129.17,-2510.05,12862.5
-7780.64,-2384.56,12862.5
-7655.15,-2384.56,12862.5
1129.17,-2384.56,12862.5
-7655.15,-2259.07,12862.5
-7529.66,-2259.07,12862.5
-7404.17,-2259.07,12862.5
1129.17,-2259.07,12862.5
-7404.17,-2133.58,12862.5
-7278.68,-2133.58,12862.5
1129.17,-2133.58,12862.5
-7278.68,-2008.09,12862.5
-7153.19,-2008.09,12862.5
-7027.7,-2008.09,12862.5
1003.68,-2008.09,12862.5
1129.17,-2008.09,12862.5
-7027.7,-1882.6,12862.5
-6902.21,-1882.6,12862.5
-6776.72,-1882.6,12862.5
878.186,-1882.6,12862.5
1003.68,-1882.6,12862.5
-6776.72,-1757.11,12862.5
-6651.23,-1757.11,12862.5
-6525.74,-1757.11,12862.5
627.205,-1757.11,12862.5
752.695,-1757.11,12862.5
-6525.74,-1631.62,12862.5
-6400.25,-1631.62,12862.5
-6274.75,-1631.62,12862.5
376.226,-1631.62,12862.5
501.715,-1631.62,12862.5
627.205,-1631.62,12862.5
-6274.75,-1506.13,12862.5
-6149.26,-1506.13,12862.5
-6023.77,-1506.13,12862.5
-5898.28,-1506.13,12862.5
125.245,-1506.13,12862.5
250.735,-1506.13,12862.5
376.226,-1506.13,12862.5
-5898.28,-1380.64,12862.5
-5772.79,-1380.64,12862.5
-5647.3,-1380.64,12862.5
-5521.81,-1380.64,12862.5
-251.226,-1380.64,12862.5
-125.735,-1380.64,12862.5
-0.245117,-1380.64,12862.5
-5396.32,-1255.15,12862.5
-5270.83,-1255.15,12862.5
-5145.34,-1255.15,12862.5
-5019.85,-1255.15,12862.5
-4894.36,-1255.15,12862.5
-753.187,-1255.15,12862.5
-627.696,-1255.15,12862.5
-502.206,-1255.15,12862.5
-376.716,-1255.15,12862.5
-4894.36,-1129.66,12862.5
-4768.87,-1129.66,12862.5
-4643.38,-1129.66,12862.5
-4517.89,-1129.66,12862.5
-4392.4,-1129.66,12862.5
-4266.91,-1129.66,12862.5
-4141.42,-1129.66,12862.5
-1506.13,-1129.66,12862.5
-1380.64,-1129.66,12862.5
-1255.15,-1129.66,12862.5
-1129.66,-1129.66,12862.5
-1004.17,-1129.66,12862.5
-878.677,-1129.66,12862.5
-4015.93,-1004.17,12862.5
-3890.44,-1004.17,12862.5
-3764.95,-1004.17,12862.5
-3639.46,-1004.17,12862.5
-3513.97,-1004.17,12862.5
-3388.48,-1004.17,12862.5
-3262.99,-1004.17,12862.5
-3137.5,-1004.17,12862.5
-3012.01,-1004.17,12862.5
-2886.52,-1004.17,12862.5
-2761.03,-1004.17,12862.5
-2635.54,-1004.17,12862.5
-2510.05,-1004.17,12862.5
-2384.56,-1004.17,12862.5
-2259.07,-1004.17,12862.5
-2133.58,-1004.17,12862.5
-2008.09,-1004.17,12862.5
-1882.6,-1004.17,12862.5
-1757.11,-1004.17,12862.5
-1631.62,-1004.17,12862.5
-3764.95,-4831.62,12925.2
-3639.46,-4831.62,12925.2
-3513.97,-4831.62,12925.2
-3388.48,-4831.62,12925.2
-3262.99,-4831.62,12925.2
-3137.5,-4831.62,12925.2
-3012.01,-4831.62,12925.2
-2886.52,-4831.62,12925.2
-2761.03,-4831.62,12925.2
-2635.54,-4831.62,12925.2
-2510.05,-4831.62,12925.2
-2384.56,-4831.62,12925.2
-2259.07,-4831.62,12925.2
-2133.58,-4831.62,12925.2
-2008.09,-4831.62,12925.2
-1882.6,-4831.62,12925.2
-1757.11,-4831.62,12925.2
-1631.62,-4831.62,12925.2
-4517.89,-4706.13,12925.2
-4392.4,-4706.13,12925.2
-4266.91,-4706.13,12925.2
-4141.42,-4706.13,12925.2
-4015.93,-4706.13,12925.2
-3890.44,-4706.13,12925.2
-1506.13,-4706.13,12925.2
-1380.64,-4706.13,12925.2
-1255.15,-4706.13,12925.2
-1129.66,-4706.13,12925.2
-1004.17,-4706.13,12925.2
-5145.34,-4580.64,12925.2
-5019.85,-4580.64,12925.2
-4894.36,-4580.64,12925.2
-4768.87,-4580.64,12925.2
-4643.38,-4580.64,12925.2
-878.677,-4580.64,12925.2
-753.187,-4580.64,12925.2
-627.696,-4580.64,12925.2
-502.206,-4580.64,12925.2
-5647.3,-4455.15,12925.2
-5521.81,-4455.15,12925.2
-5396.32,-4455.15,12925.2
-5270.83,-4455.15,12925.2
-376.716,-4455.15,12925.2
-251.226,-4455.15,12925.2
-6023.77,-4329.66,12925.2
-5898.28,-4329.66,12925.2
-5772.79,-4329.66,12925.2
-125.735,-4329.66,12925.2
-0.245117,-4329.66,12925.2
125.245,-4329.66,12925.2
-6525.74,-4204.17,12925.2
-6400.25,-4204.17,12925.2
-6274.75,-4204.17,12925.2
-6149.26,-4204.17,12925.2
250.735,-4204.17,12925.2
376.226,-4204.17,12925.2
-6902.21,-4078.68,12925.2
-6776.72,-4078.68,12925.2
-6651.23,-4078.68,12925.2
501.715,-4078.68,12925.2
-7404.17,-3953.19,12925.2
-7278.68,-3953.19,12925.2
-7153.19,-3953.19,12925.2
-7027.7,-3953.19,12925.2
627.205,-3953.19,12925.2
-7780.64,-3827.7,12925.2
-7655.15,-3827.7,12925.2
-7529.66,-3827.7,12925.2
752.695,-3827.7,12925.2
-8157.11,-3702.21,12925.2
-8031.62,-3702.21,12925.2
-7906.13,-3702.21,12925.2
878.186,-3702.21,12925.2
1003.68,-3451.23,12925.2
-8157.11,-3074.75,12925.2
-8031.62,-2823.77,12925.2
-7906.13,-2698.28,12925.2
-7780.64,-2572.79,12925.2
-7655.15,-2447.3,12925.2
-7529.66,-2321.81,12925.2
-7404.17,-2321.81,12925.2
-7278.68,-2196.32,12925.2
-7153.19,-2070.83,12925.2
-7027.7,-2070.83,12925.2
1003.68,-2070.83,12925.2
-6902.21,-1945.34,12925.2
-6776.72,-1945.34,12925.2
878.186,-1945.34,12925.2
-6651.23,-1819.85,12925.2
-6525.74,-1819.85,12925.2
627.205,-1819.85,12925.2
752.695,-1819.85,12925.2
-6400.25,-1694.36,12925.2
-6274.75,-1694.36,12925.2
376.226,-1694.36,12925.2
501.715,-1694.36,12925.2
-6149.26,-1568.87,12925.2
-6023.77,-1568.87,12925.2
-5898.28,-1568.87,12925.2
125.245,-1568.87,12925.2
250.735,-1568.87,12925.2
-5772.79,-1443.38,12925.2
-5647.3,-1443.38,12925.2
-5521.81,-1443.38,12925.2
-251.226,-1443.38,12925.2
-125.735,-1443.38,12925.2
-0.245117,-1443.38,12925.2
-5396.32,-1317.89,12925.2
-5270.83,-1317.89,12925.2
-5145.34,-1317.89,12925.2
-5019.85,-1317.89,12925.2
-4894.36,-1317.89,12925.2
-753.187,-1317.89,12925.2
-627.696,-1317.89,12925.2
-502.206,-1317.89,12925.2
-376.716,-1317.89,12925.2
-4768.87,-1192.4,12925.2
-4643.38,-1192.4,12925.2
-4517.89,-1192.4,12925.2
-4392.4,-1192.4,12925.2
-4266.91,-1192.4,12925.2
-4141.42,-1192.4,12925.2
-1506.13,-1192.4,12925.2
-1380.64,-1192.4,12925.2
-1255.15,-1192.4,12925.2
-1129.66,-1192.4,12925.2
-1004.17,-1192.4,12925.2
-878.677,-1192.4,12925.2
-4015.93,-1066.91,12925.2
-3890.44,-1066.91,12925.2
-3764.95,-1066.91,12925.2
-3639.46,-1066.91,12925.2
-3513.97,-1066.91,12925.2
-3388.48,-1066.91,12925.2
-3262.99,-1066.91,12925.2
-3137.5,-1066.91,12925.2
-3012.01,-1066.91,12925.2
-2886.52,-1066.91,12925.2
-2761.03,-1066.91,12925.2
-2635.54,-1066.91,12925.2
-2510.05,-1066.91,12925.2
-2384.56,-1066.91,12925.2
-2259.07,-1066.91,12925.2
-2133.58,-1066.91,12925.2
-2008.09,-1066.91,12925.2
-1882.6,-1066.91,12925.2
-1757.11,-1066.91,12925.2
-1631.62,-1066.91,12925.2
-3827.7,-4768.87,12925.2
-1568.87,-4768.87,12925.2
-4580.64,-4643.38,12925.2
-941.422,-4643.38,12925.2
-5208.09,-4517.89,12925.2
-439.461,-4517.89,12925.2
-5710.05,-4392.4,12925.2
-188.48,-4392.4,12925.2
-6086.52,-4266.91,12925.2
187.99,-4266.91,12925.2
-6588.48,-4141.42,12925.2
438.971,-4141.42,12925.2
-6964.95,-4015.93,12925.2
564.461,-4015.93,12925.2
-7466.91,-3890.44,12925.2
689.951,-3890.44,12925.2
-7843.38,-3764.95,12925.2
815.441,-3764.95,12925.2
-8219.85,-3639.46,12925.2
940.932,-3639.46,12925.2
-8219.85,-3513.97,12925.2
940.932,-3513.97,12925.2
-8219.85,-3388.48,12925.2
1066.42,-3388.48,12925.2
-8219.85,-3262.99,12925.2
1066.42,-3262.99,12925.2
-8219.85,-3137.5,12925.2
1066.42,-3137.5,12925.2
-8094.36,-3012.01,12925.2
1066.42,-3012.01,12925.2
-8094.36,-2886.52,12925.2
1066.42,-2886.52,12925.2
-7968.87,-2761.03,12925.2
1066.42,-2761.03,12925.2
-7843.38,-2635.54,12925.2
1066.42,-2635.54,12925.2
-7717.89,-2510.05,12925.2
1066.42,-2510.05,12925.2
-7592.4,-2384.56,12925.2
1066.42,-2384.56,12925.2
-7341.42,-2259.07,12925.2
1066.42,-2259.07,12925.2
-7215.93,-2133.58,12925.2
1066.42,-2133.58,12925.2
-6964.95,-2008.09,12925.2
940.932,-2008.09,12925.2
-6713.97,-1882.6,12925.2
815.441,-1882.6,12925.2
-6462.99,-1757.11,12925.2
564.461,-1757.11,12925.2
-6212.01,-1631.62,12925.2
313.48,-1631.62,12925.2
-5835.54,-1506.13,12925.2
62.5,-1506.13,12925.2
-5459.07,-1380.64,12925.2
-313.971,-1380.64,12925.2
-4831.62,-1255.15,12925.2
-815.932,-1255.15,12925.2
-4078.68,-1129.66,12925.2
-1568.87,-1129.66,12925.2
-3764.95,-4768.87,12988.0
-3639.46,-4768.87,12988.0
-3513.97,-4768.87,12988.0
-3388.48,-4768.87,12988.0
-3262.99,-4768.87,12988.0
-3137.5,-4768.87,12988.0
-3012.01,-4768.87,12988.0
-2886.52,-4768.87,12988.0
-2761.03,-4768.87,12988.0
-2635.54,-4768.87,12988.0
-2510.05,-4768.87,12988.0
-2384.56,-4768.87,12988.0
-2259.07,-4768.87,12988.0
-2133.58,-4768.87,12988.0
-2008.09,-4768.87,12988.0
-1882.6,-4768.87,12988.0
-1757.11,-4768.87,12988.0
-1631.62,-4768.87,12988.0
-4517.89,-4643.38,12988.0
-4392.4,-4643.38,12988.0
-4266.91,-4643.38,12988.0
-4141.42,-4643.38,12988.0
-4015.93,-4643.38,12988.0
-3890.44,-4643.38,12988.0
-3764.95,-4643.38,12988.0
-1757.11,-4643.38,12988.0
-1631.62,-4643.38,12988.0
-1506.13,-4643.38,12988.0
-1380.64,-4643.38,12988.0
-1255.15,-4643.38,12988.0
-1129.66,-4643.38,12988.0
-1004.17,-4643.38,12988.0
-5145.34,-4517.89,12988.0
-5019.85,-4517.89,12988.0
-4894.36,-4517.89,12988.0
-4768.87,-4517.89,12988.0
-4643.38,-4517.89,12988.0
-1004.17,-4517.89,12988.0
-878.677,-4517.89,12988.0
-753.187,-4517.89,12988.0
-627.696,-4517.89,12988.0
-502.206,-4517.89,12988.0
-5647.3,-4392.4,12988.0
-5521.81,-4392.4,12988.0
-5396.32,-4392.4,12988.0
-5270.83,-4392.4,12988.0
-5145.34,-4392.4,12988.0
-627.696,-4392.4,12988.0
-502.206,-4392.4,12988.0
-376.716,-4392.4,12988.0
-251.226,-4392.4,12988.0
-6023.77,-4266.91,12988.0
-5898.28,-4266.91,12988.0
-5772.79,-4266.91,12988.0
-5647.3,-4266.91,12988.0
-251.226,-4266.91,12988.0
-125.735,-4266.91,12988.0
-0.245117,-4266.91,12988.0
125.245,-4266.91,12988.0
-6525.74,-4141.42,12988.0
-6400.25,-4141.42,12988.0
-6274.75,-4141.42,12988.0
-6149.26,-4141.42,12988.0
125.245,-4141.42,12988.0
250.735,-4141.42,12988.0
376.226,-4141.42,12988.0
-6902.21,-4015.93,12988.0
-6776.72,-4015.93,12988.0
-6651.23,-4015.93,12988.0
376.226,-4015.93,12988.0
501.715,-4015.93,12988.0
-7404.17,-3890.44,12988.0
-7278.68,-3890.44,12988.0
-7153.19,-3890.44,12988.0
-7027.7,-3890.44,12988.0
627.205,-3890.44,12988.0
-7780.64,-3764.95,12988.0
-7655.15,-3764.95,12988.0
-7529.66,-3764.95,12988.0
752.695,-3764.95,12988.0
-8157.11,-3639.46,12988.0
-8031.62,-3639.46,12988.0
-7906.13,-3639.46,12988.0
752.695,-3639.46,12988.0
878.186,-3639.46,12988.0
-8157.11,-3513.97,12988.0
-8031.62,-3513.97,12988.0
878.186,-3513.97,12988.0
-8157.11,-3388.48,12988.0
-8031.62,-3388.48,12988.0
1003.68,-3388.48,12988.0
-8157.11,-3262.99,12988.0
-8031.62,-3262.99,12988.0
1003.68,-3262.99,12988.0
-8157.11,-3137.5,12988.0
-8031.62,-3137.5,12988.0
1003.68,-3137.5,12988.0
-8031.62,-3012.01,12988.0
-7906.13,-3012.01,12988.0
1003.68,-3012.01,12988.0
-8031.62,-2886.52,12988.0
-7906.13,-2886.52,12988.0
1003.68,-2886.52,12988.0
-7906.13,-2761.03,12988.0
-7780.64,-2761.03,12988.0
1003.68,-2761.03,12988.0
-7780.64,-2635.54,12988.0
-7655.15,-2635.54,12988.0
1003.68,-2635.54,12988.0
-7655.15,-2510.05,12988.0
-7529.66,-2510.05,12988.0
1003.68,-2510.05,12988.0
-7529.66,-2384.56,12988.0
-7404.17,-2384.56,12988.0
-7278.68,-2384.56,12988.0
1003.68,-2384.56,12988.0
-7278.68,-2259.07,12988.0
-7153.19,-2259.07,12988.0
1003.68,-2259.07,12988.0
-7153.19,-2133.58,12988.0
-7027.7,-2133.58,12988.0
-6902.21,-2133.58,12988.0
1003.68,-2133.58,12988.0
-6902.21,-2008.09,12988.0
-6776.72,-2008.09,12988.0
-6651.23,-2008.09,12988.0
752.695,-2008.09,12988.0
878.186,-2008.09,12988.0
-6651.23,-1882.6,12988.0
-6525.74,-1882.6,12988.0
-6400.25,-1882.6,12988.0
627.205,-1882.6,12988.0
752.695,-1882.6,12988.0
-6400.25,-1757.11,12988.0
-6274.75,-1757.11,12988.0
-6149.26,-1757.11,12988.0
376.226,-1757.11,12988.0
501.715,-1757.11,12988.0
-6149.26,-1631.62,12988.0
-6023.77,-1631.62,12988.0
-5898.28,-1631.62,12988.0
-5772.79,-1631.62,12988.0
-0.245117,-1631.62,12988.0
125.245,-1631.62,12988.0
250.735,-1631.62,12988.0
-5772.79,-1506.13,12988.0
-5647.3,-1506.13,12988.0
-5521.81,-1506.13,12988.0
-5396.32,-1506.13,12988.0
-376.716,-1506.13,12988.0
-251.226,-1506.13,12988.0
-125.735,-1506.13,12988.0
-0.245117,-1506.13,12988.0
-5396.32,-1380.64,12988.0
-5270.83,-1380.64,12988.0
-5145.34,-1380.64,12988.0
-5019.85,-1380.64,12988.0
-4894.36,-1380.64,12988.0
-753.187,-1380.64,12988.0
-627.696,-1380.64,12988.0
-502.206,-1380.64,12988.0
-376.716,-1380.64,12988.0
-4768.87,-1255.15,12988.0
-4643.38,-1255.15,12988.0
-4517.89,-1255.15,12988.0
-4392.4,-1255.15,12988.0
-4266.91,-1255.15,12988.0
-4141.42,-1255.15,12988.0
-1506.13,-1255.15,12988.0
-1380.64,-1255.15,12988.0
-1255.15,-1255.15,12988.0
-1129.66,-1255.15,12988.0
-1004.17,-1255.15,12988.0
-878.677,-1255.15,12988.0
-4015.93,-1129.66,12988.0
-3890.44,-1129.66,12988.0
-3764.95,-1129.66,12988.0
-3639.46,-1129.66,12988.0
